user_id,create_time,content,sms_type
id680,2020-0320 15:00:00,hello,receive
id680,2020-0320 15:00:00,hello,receive
id681,2020-0320 15:00:00,hello,send
id682,2020-0320 15:00:00,hello,receive
id683,2020-0320 15:00:00,hello,send
id683,2020-0320 15:00:00,hello,receive
id684,2020-0320 15:00:00,hello,receive
id684,2020-0320 15:00:00,hello,receive
id685,2020-0320 15:00:00,hello,receive
id685,2020-0320 15:00:00,hello,send
id685,2020-0320 15:00:00,hello,receive
id685,2020-0320 15:00:00,hello,send
id686,2020-0320 15:00:00,hello,send
id686,2020-0320 15:00:00,hello,send
id686,2020-0320 15:00:00,hello,send
id687,2020-0320 15:00:00,hello,receive
id687,2020-0320 15:00:00,hello,send
id687,2020-0320 15:00:00,hello,receive
id688,2020-0320 15:00:00,hello,send
id688,2020-0320 15:00:00,hello,receive
id688,2020-0320 15:00:00,hello,receive
id689,2020-0320 15:00:00,hello,receive
id689,2020-0320 15:00:00,hello,send
id690,2020-0320 15:00:00,hello,receive
id690,2020-0320 15:00:00,hello,receive
id691,2020-0320 15:00:00,hello,receive
id692,2020-0320 15:00:00,hello,receive
id692,2020-0320 15:00:00,hello,receive
id692,2020-0320 15:00:00,hello,receive
id692,2020-0320 15:00:00,hello,receive
id693,2020-0320 15:00:00,hello,send
id693,2020-0320 15:00:00,hello,receive
id693,2020-0320 15:00:00,hello,send
id694,2020-0320 15:00:00,hello,send
id694,2020-0320 15:00:00,hello,receive
id694,2020-0320 15:00:00,hello,send
id695,2020-0320 15:00:00,hello,receive
id695,2020-0320 15:00:00,hello,receive
id695,2020-0320 15:00:00,hello,send
id695,2020-0320 15:00:00,hello,receive
id696,2020-0320 15:00:00,hello,receive
id696,2020-0320 15:00:00,hello,receive
id697,2020-0320 15:00:00,hello,send
id697,2020-0320 15:00:00,hello,receive
id697,2020-0320 15:00:00,hello,receive
id698,2020-0320 15:00:00,hello,receive
id698,2020-0320 15:00:00,hello,send
id698,2020-0320 15:00:00,hello,send
id698,2020-0320 15:00:00,hello,send
id698,2020-0320 15:00:00,hello,send
id699,2020-0320 15:00:00,hello,receive
id699,2020-0320 15:00:00,hello,send
id699,2020-0320 15:00:00,hello,send
id699,2020-0320 15:00:00,hello,send
id700,2020-0320 15:00:00,hello,receive
id700,2020-0320 15:00:00,hello,send
id701,2020-0320 15:00:00,hello,receive
id701,2020-0320 15:00:00,hello,receive
id701,2020-0320 15:00:00,hello,receive
id701,2020-0320 15:00:00,hello,send
id701,2020-0320 15:00:00,hello,send
id702,2020-0320 15:00:00,hello,receive
id702,2020-0320 15:00:00,hello,receive
id702,2020-0320 15:00:00,hello,send
id702,2020-0320 15:00:00,hello,send
id702,2020-0320 15:00:00,hello,receive
id703,2020-0320 15:00:00,hello,send
id704,2020-0320 15:00:00,hello,send
id704,2020-0320 15:00:00,hello,receive
id704,2020-0320 15:00:00,hello,send
id705,2020-0320 15:00:00,hello,receive
id705,2020-0320 15:00:00,hello,send
id705,2020-0320 15:00:00,hello,receive
id705,2020-0320 15:00:00,hello,send
id706,2020-0320 15:00:00,hello,receive
id706,2020-0320 15:00:00,hello,receive
id706,2020-0320 15:00:00,hello,send
id706,2020-0320 15:00:00,hello,send
id706,2020-0320 15:00:00,hello,send
id707,2020-0320 15:00:00,hello,receive
id707,2020-0320 15:00:00,hello,send
id707,2020-0320 15:00:00,hello,receive
id707,2020-0320 15:00:00,hello,send
id708,2020-0320 15:00:00,hello,send
id709,2020-0320 15:00:00,hello,receive
id710,2020-0320 15:00:00,hello,send
id710,2020-0320 15:00:00,hello,receive
id710,2020-0320 15:00:00,hello,send
id711,2020-0320 15:00:00,hello,send
id711,2020-0320 15:00:00,hello,send
id712,2020-0320 15:00:00,hello,send
id712,2020-0320 15:00:00,hello,send
id713,2020-0320 15:00:00,hello,receive
id713,2020-0320 15:00:00,hello,receive
id714,2020-0320 15:00:00,hello,send
id715,2020-0320 15:00:00,hello,send
id715,2020-0320 15:00:00,hello,send
id716,2020-0320 15:00:00,hello,send
id716,2020-0320 15:00:00,hello,receive
id717,2020-0320 15:00:00,hello,send
id717,2020-0320 15:00:00,hello,send
id717,2020-0320 15:00:00,hello,send
id718,2020-0320 15:00:00,hello,send
id718,2020-0320 15:00:00,hello,receive
id718,2020-0320 15:00:00,hello,send
id718,2020-0320 15:00:00,hello,receive
id718,2020-0320 15:00:00,hello,receive
id719,2020-0320 15:00:00,hello,send
id719,2020-0320 15:00:00,hello,send
id719,2020-0320 15:00:00,hello,receive
id720,2020-0320 15:00:00,hello,receive
id720,2020-0320 15:00:00,hello,receive
id720,2020-0320 15:00:00,hello,send
id720,2020-0320 15:00:00,hello,send
id721,2020-0320 15:00:00,hello,receive
id721,2020-0320 15:00:00,hello,receive
id721,2020-0320 15:00:00,hello,send
id721,2020-0320 15:00:00,hello,send
id722,2020-0320 15:00:00,hello,send
id722,2020-0320 15:00:00,hello,send
id723,2020-0320 15:00:00,hello,send
id723,2020-0320 15:00:00,hello,send
id723,2020-0320 15:00:00,hello,send
id723,2020-0320 15:00:00,hello,receive
id723,2020-0320 15:00:00,hello,send
id724,2020-0320 15:00:00,hello,send
id724,2020-0320 15:00:00,hello,send
id724,2020-0320 15:00:00,hello,receive
id725,2020-0320 15:00:00,hello,send
id725,2020-0320 15:00:00,hello,send
id725,2020-0320 15:00:00,hello,receive
id725,2020-0320 15:00:00,hello,send
id725,2020-0320 15:00:00,hello,send
id726,2020-0320 15:00:00,hello,receive
id726,2020-0320 15:00:00,hello,send
id727,2020-0320 15:00:00,hello,receive
id727,2020-0320 15:00:00,hello,receive
id727,2020-0320 15:00:00,hello,receive
id728,2020-0320 15:00:00,hello,send
id728,2020-0320 15:00:00,hello,send
id728,2020-0320 15:00:00,hello,receive
id729,2020-0320 15:00:00,hello,send
id729,2020-0320 15:00:00,hello,send
id730,2020-0320 15:00:00,hello,send
id730,2020-0320 15:00:00,hello,receive
id731,2020-0320 15:00:00,hello,receive
id732,2020-0320 15:00:00,hello,receive
id732,2020-0320 15:00:00,hello,send
id732,2020-0320 15:00:00,hello,send
id732,2020-0320 15:00:00,hello,receive
id733,2020-0320 15:00:00,hello,receive
id734,2020-0320 15:00:00,hello,receive
id734,2020-0320 15:00:00,hello,receive
id734,2020-0320 15:00:00,hello,receive
id735,2020-0320 15:00:00,hello,send
id735,2020-0320 15:00:00,hello,receive
id735,2020-0320 15:00:00,hello,send
id735,2020-0320 15:00:00,hello,send
id736,2020-0320 15:00:00,hello,send
id736,2020-0320 15:00:00,hello,send
id736,2020-0320 15:00:00,hello,receive
id737,2020-0320 15:00:00,hello,send
id737,2020-0320 15:00:00,hello,send
id737,2020-0320 15:00:00,hello,receive
id738,2020-0320 15:00:00,hello,receive
id738,2020-0320 15:00:00,hello,send
id739,2020-0320 15:00:00,hello,send
id739,2020-0320 15:00:00,hello,send
id739,2020-0320 15:00:00,hello,send
id739,2020-0320 15:00:00,hello,send
id739,2020-0320 15:00:00,hello,send
id740,2020-0320 15:00:00,hello,send
id741,2020-0320 15:00:00,hello,receive
id741,2020-0320 15:00:00,hello,send
id741,2020-0320 15:00:00,hello,receive
id741,2020-0320 15:00:00,hello,receive
id742,2020-0320 15:00:00,hello,receive
id742,2020-0320 15:00:00,hello,send
id742,2020-0320 15:00:00,hello,send
id742,2020-0320 15:00:00,hello,receive
id742,2020-0320 15:00:00,hello,receive
id743,2020-0320 15:00:00,hello,receive
id743,2020-0320 15:00:00,hello,receive
id743,2020-0320 15:00:00,hello,send
id743,2020-0320 15:00:00,hello,receive
id743,2020-0320 15:00:00,hello,send
id744,2020-0320 15:00:00,hello,receive
id744,2020-0320 15:00:00,hello,send
id744,2020-0320 15:00:00,hello,send
id744,2020-0320 15:00:00,hello,send
id744,2020-0320 15:00:00,hello,send
id745,2020-0320 15:00:00,hello,receive
id745,2020-0320 15:00:00,hello,receive
id745,2020-0320 15:00:00,hello,receive
id745,2020-0320 15:00:00,hello,send
id745,2020-0320 15:00:00,hello,receive
id746,2020-0320 15:00:00,hello,receive
id746,2020-0320 15:00:00,hello,send
id747,2020-0320 15:00:00,hello,receive
id747,2020-0320 15:00:00,hello,send
id747,2020-0320 15:00:00,hello,receive
id747,2020-0320 15:00:00,hello,send
id747,2020-0320 15:00:00,hello,send
id748,2020-0320 15:00:00,hello,send
id748,2020-0320 15:00:00,hello,send
id749,2020-0320 15:00:00,hello,send
id749,2020-0320 15:00:00,hello,receive
id749,2020-0320 15:00:00,hello,receive
id749,2020-0320 15:00:00,hello,receive
id750,2020-0320 15:00:00,hello,receive
id751,2020-0320 15:00:00,hello,receive
id751,2020-0320 15:00:00,hello,receive
id751,2020-0320 15:00:00,hello,receive
id752,2020-0320 15:00:00,hello,receive
id752,2020-0320 15:00:00,hello,receive
id752,2020-0320 15:00:00,hello,receive
id752,2020-0320 15:00:00,hello,send
id753,2020-0320 15:00:00,hello,send
id753,2020-0320 15:00:00,hello,send
id753,2020-0320 15:00:00,hello,receive
id753,2020-0320 15:00:00,hello,send
id753,2020-0320 15:00:00,hello,send
id754,2020-0320 15:00:00,hello,receive
id754,2020-0320 15:00:00,hello,receive
id754,2020-0320 15:00:00,hello,receive
id755,2020-0320 15:00:00,hello,receive
id755,2020-0320 15:00:00,hello,receive
id756,2020-0320 15:00:00,hello,send
id756,2020-0320 15:00:00,hello,receive
id756,2020-0320 15:00:00,hello,send
id756,2020-0320 15:00:00,hello,receive
id756,2020-0320 15:00:00,hello,receive
id757,2020-0320 15:00:00,hello,send
id757,2020-0320 15:00:00,hello,receive
id757,2020-0320 15:00:00,hello,send
id757,2020-0320 15:00:00,hello,send
id757,2020-0320 15:00:00,hello,send
id758,2020-0320 15:00:00,hello,send
id758,2020-0320 15:00:00,hello,send
id758,2020-0320 15:00:00,hello,send
id759,2020-0320 15:00:00,hello,receive
id759,2020-0320 15:00:00,hello,send
id760,2020-0320 15:00:00,hello,receive
id761,2020-0320 15:00:00,hello,receive
id761,2020-0320 15:00:00,hello,send
id761,2020-0320 15:00:00,hello,receive
id762,2020-0320 15:00:00,hello,send
id762,2020-0320 15:00:00,hello,receive
id762,2020-0320 15:00:00,hello,send
id763,2020-0320 15:00:00,hello,receive
id763,2020-0320 15:00:00,hello,receive
id763,2020-0320 15:00:00,hello,send
id763,2020-0320 15:00:00,hello,send
id764,2020-0320 15:00:00,hello,send
id764,2020-0320 15:00:00,hello,receive
id764,2020-0320 15:00:00,hello,send
id764,2020-0320 15:00:00,hello,receive
id765,2020-0320 15:00:00,hello,send
id765,2020-0320 15:00:00,hello,send
id766,2020-0320 15:00:00,hello,receive
id766,2020-0320 15:00:00,hello,send
id767,2020-0320 15:00:00,hello,receive
id768,2020-0320 15:00:00,hello,send
id768,2020-0320 15:00:00,hello,send
id768,2020-0320 15:00:00,hello,send
id769,2020-0320 15:00:00,hello,receive
id769,2020-0320 15:00:00,hello,send
id769,2020-0320 15:00:00,hello,send
id769,2020-0320 15:00:00,hello,send
id769,2020-0320 15:00:00,hello,receive
id770,2020-0320 15:00:00,hello,receive
id771,2020-0320 15:00:00,hello,send
id771,2020-0320 15:00:00,hello,receive
id772,2020-0320 15:00:00,hello,send
id772,2020-0320 15:00:00,hello,receive
id772,2020-0320 15:00:00,hello,receive
id773,2020-0320 15:00:00,hello,receive
id773,2020-0320 15:00:00,hello,send
id773,2020-0320 15:00:00,hello,send
id773,2020-0320 15:00:00,hello,send
id774,2020-0320 15:00:00,hello,send
id774,2020-0320 15:00:00,hello,send
id774,2020-0320 15:00:00,hello,receive
id775,2020-0320 15:00:00,hello,receive
id775,2020-0320 15:00:00,hello,receive
id775,2020-0320 15:00:00,hello,receive
id775,2020-0320 15:00:00,hello,receive
id776,2020-0320 15:00:00,hello,send
id776,2020-0320 15:00:00,hello,receive
id777,2020-0320 15:00:00,hello,receive
id778,2020-0320 15:00:00,hello,send
id779,2020-0320 15:00:00,hello,receive
id779,2020-0320 15:00:00,hello,send
id780,2020-0320 15:00:00,hello,receive
id780,2020-0320 15:00:00,hello,receive
id780,2020-0320 15:00:00,hello,send
id780,2020-0320 15:00:00,hello,receive
id781,2020-0320 15:00:00,hello,receive
id781,2020-0320 15:00:00,hello,send
id782,2020-0320 15:00:00,hello,send
id783,2020-0320 15:00:00,hello,send
id784,2020-0320 15:00:00,hello,receive
id784,2020-0320 15:00:00,hello,receive
id784,2020-0320 15:00:00,hello,receive
id784,2020-0320 15:00:00,hello,send
id784,2020-0320 15:00:00,hello,send
id785,2020-0320 15:00:00,hello,receive
id785,2020-0320 15:00:00,hello,send
id785,2020-0320 15:00:00,hello,receive
id786,2020-0320 15:00:00,hello,receive
id786,2020-0320 15:00:00,hello,send
id786,2020-0320 15:00:00,hello,send
id786,2020-0320 15:00:00,hello,receive
id787,2020-0320 15:00:00,hello,send
id787,2020-0320 15:00:00,hello,send
id788,2020-0320 15:00:00,hello,send
id788,2020-0320 15:00:00,hello,send
id788,2020-0320 15:00:00,hello,receive
id788,2020-0320 15:00:00,hello,send
id788,2020-0320 15:00:00,hello,receive
id789,2020-0320 15:00:00,hello,send
id789,2020-0320 15:00:00,hello,send
id789,2020-0320 15:00:00,hello,send
id789,2020-0320 15:00:00,hello,receive
id790,2020-0320 15:00:00,hello,receive
id790,2020-0320 15:00:00,hello,receive
id790,2020-0320 15:00:00,hello,send
id790,2020-0320 15:00:00,hello,send
id791,2020-0320 15:00:00,hello,receive
id791,2020-0320 15:00:00,hello,receive
id791,2020-0320 15:00:00,hello,send
id792,2020-0320 15:00:00,hello,receive
id792,2020-0320 15:00:00,hello,receive
id792,2020-0320 15:00:00,hello,send
id792,2020-0320 15:00:00,hello,send
id793,2020-0320 15:00:00,hello,send
id793,2020-0320 15:00:00,hello,receive
id793,2020-0320 15:00:00,hello,receive
id793,2020-0320 15:00:00,hello,receive
id793,2020-0320 15:00:00,hello,send
id794,2020-0320 15:00:00,hello,send
id794,2020-0320 15:00:00,hello,send
id794,2020-0320 15:00:00,hello,receive
id794,2020-0320 15:00:00,hello,send
id795,2020-0320 15:00:00,hello,send
id796,2020-0320 15:00:00,hello,receive
id796,2020-0320 15:00:00,hello,send
id796,2020-0320 15:00:00,hello,send
id796,2020-0320 15:00:00,hello,send
id797,2020-0320 15:00:00,hello,send
id798,2020-0320 15:00:00,hello,receive
id798,2020-0320 15:00:00,hello,receive
id798,2020-0320 15:00:00,hello,receive
id798,2020-0320 15:00:00,hello,send
id798,2020-0320 15:00:00,hello,receive
id799,2020-0320 15:00:00,hello,receive
id800,2020-0320 15:00:00,hello,receive
id800,2020-0320 15:00:00,hello,receive
id800,2020-0320 15:00:00,hello,receive
id800,2020-0320 15:00:00,hello,send
id801,2020-0320 15:00:00,hello,send
id802,2020-0320 15:00:00,hello,send
id803,2020-0320 15:00:00,hello,send
id803,2020-0320 15:00:00,hello,receive
id803,2020-0320 15:00:00,hello,send
id803,2020-0320 15:00:00,hello,receive
id803,2020-0320 15:00:00,hello,receive
id804,2020-0320 15:00:00,hello,send
id804,2020-0320 15:00:00,hello,send
id804,2020-0320 15:00:00,hello,receive
id804,2020-0320 15:00:00,hello,receive
id804,2020-0320 15:00:00,hello,send
id805,2020-0320 15:00:00,hello,send
id805,2020-0320 15:00:00,hello,receive
id805,2020-0320 15:00:00,hello,send
id806,2020-0320 15:00:00,hello,send
id806,2020-0320 15:00:00,hello,send
id806,2020-0320 15:00:00,hello,receive
id806,2020-0320 15:00:00,hello,send
id806,2020-0320 15:00:00,hello,send
id807,2020-0320 15:00:00,hello,receive
id807,2020-0320 15:00:00,hello,send
id808,2020-0320 15:00:00,hello,send
id808,2020-0320 15:00:00,hello,receive
id809,2020-0320 15:00:00,hello,send
id809,2020-0320 15:00:00,hello,receive
id809,2020-0320 15:00:00,hello,receive
id809,2020-0320 15:00:00,hello,receive
id810,2020-0320 15:00:00,hello,send
id810,2020-0320 15:00:00,hello,send
id810,2020-0320 15:00:00,hello,send
id810,2020-0320 15:00:00,hello,receive
id810,2020-0320 15:00:00,hello,send
id811,2020-0320 15:00:00,hello,send
id812,2020-0320 15:00:00,hello,receive
id812,2020-0320 15:00:00,hello,receive
id812,2020-0320 15:00:00,hello,send
id813,2020-0320 15:00:00,hello,send
id813,2020-0320 15:00:00,hello,receive
id814,2020-0320 15:00:00,hello,send
id814,2020-0320 15:00:00,hello,receive
id814,2020-0320 15:00:00,hello,receive
id815,2020-0320 15:00:00,hello,receive
id815,2020-0320 15:00:00,hello,send
id815,2020-0320 15:00:00,hello,send
id815,2020-0320 15:00:00,hello,receive
id816,2020-0320 15:00:00,hello,receive
id816,2020-0320 15:00:00,hello,send
id817,2020-0320 15:00:00,hello,receive
id817,2020-0320 15:00:00,hello,send
id817,2020-0320 15:00:00,hello,send
id818,2020-0320 15:00:00,hello,receive
id818,2020-0320 15:00:00,hello,send
id818,2020-0320 15:00:00,hello,send
id818,2020-0320 15:00:00,hello,receive
id819,2020-0320 15:00:00,hello,send
id819,2020-0320 15:00:00,hello,send
id819,2020-0320 15:00:00,hello,send
id819,2020-0320 15:00:00,hello,receive
id819,2020-0320 15:00:00,hello,receive
id820,2020-0320 15:00:00,hello,send
id820,2020-0320 15:00:00,hello,send
id820,2020-0320 15:00:00,hello,send
id821,2020-0320 15:00:00,hello,send
id821,2020-0320 15:00:00,hello,receive
id821,2020-0320 15:00:00,hello,receive
id821,2020-0320 15:00:00,hello,send
id821,2020-0320 15:00:00,hello,send
id822,2020-0320 15:00:00,hello,receive
id822,2020-0320 15:00:00,hello,send
id822,2020-0320 15:00:00,hello,send
id822,2020-0320 15:00:00,hello,receive
id823,2020-0320 15:00:00,hello,receive
id823,2020-0320 15:00:00,hello,receive
id824,2020-0320 15:00:00,hello,send
id824,2020-0320 15:00:00,hello,send
id824,2020-0320 15:00:00,hello,send
id824,2020-0320 15:00:00,hello,send
id824,2020-0320 15:00:00,hello,send
id825,2020-0320 15:00:00,hello,send
id825,2020-0320 15:00:00,hello,receive
id826,2020-0320 15:00:00,hello,receive
id826,2020-0320 15:00:00,hello,send
id826,2020-0320 15:00:00,hello,send
id826,2020-0320 15:00:00,hello,send
id826,2020-0320 15:00:00,hello,receive
id827,2020-0320 15:00:00,hello,receive
id827,2020-0320 15:00:00,hello,receive
id827,2020-0320 15:00:00,hello,send
id828,2020-0320 15:00:00,hello,receive
id828,2020-0320 15:00:00,hello,send
id829,2020-0320 15:00:00,hello,receive
id829,2020-0320 15:00:00,hello,receive
id829,2020-0320 15:00:00,hello,receive
id829,2020-0320 15:00:00,hello,receive
id829,2020-0320 15:00:00,hello,send
id830,2020-0320 15:00:00,hello,receive
id831,2020-0320 15:00:00,hello,receive
id831,2020-0320 15:00:00,hello,send
id831,2020-0320 15:00:00,hello,receive
id832,2020-0320 15:00:00,hello,send
id832,2020-0320 15:00:00,hello,receive
id832,2020-0320 15:00:00,hello,send
id832,2020-0320 15:00:00,hello,send
id833,2020-0320 15:00:00,hello,send
id833,2020-0320 15:00:00,hello,receive
id834,2020-0320 15:00:00,hello,receive
id834,2020-0320 15:00:00,hello,receive
id834,2020-0320 15:00:00,hello,receive
id835,2020-0320 15:00:00,hello,receive
id836,2020-0320 15:00:00,hello,receive
id836,2020-0320 15:00:00,hello,send
id837,2020-0320 15:00:00,hello,send
id838,2020-0320 15:00:00,hello,send
id838,2020-0320 15:00:00,hello,send
id839,2020-0320 15:00:00,hello,send
id839,2020-0320 15:00:00,hello,send
id839,2020-0320 15:00:00,hello,receive
id839,2020-0320 15:00:00,hello,send
id839,2020-0320 15:00:00,hello,send
id840,2020-0320 15:00:00,hello,send
id840,2020-0320 15:00:00,hello,send
id840,2020-0320 15:00:00,hello,send
id840,2020-0320 15:00:00,hello,receive
id840,2020-0320 15:00:00,hello,receive
id841,2020-0320 15:00:00,hello,receive
id841,2020-0320 15:00:00,hello,send
id842,2020-0320 15:00:00,hello,send
id842,2020-0320 15:00:00,hello,send
id842,2020-0320 15:00:00,hello,send
id843,2020-0320 15:00:00,hello,send
id843,2020-0320 15:00:00,hello,receive
id843,2020-0320 15:00:00,hello,send
id843,2020-0320 15:00:00,hello,receive
id844,2020-0320 15:00:00,hello,receive
id844,2020-0320 15:00:00,hello,send
id844,2020-0320 15:00:00,hello,send
id845,2020-0320 15:00:00,hello,receive
id845,2020-0320 15:00:00,hello,send
id845,2020-0320 15:00:00,hello,receive
id845,2020-0320 15:00:00,hello,send
id845,2020-0320 15:00:00,hello,send
id846,2020-0320 15:00:00,hello,receive
id847,2020-0320 15:00:00,hello,send
id847,2020-0320 15:00:00,hello,receive
id847,2020-0320 15:00:00,hello,receive
id847,2020-0320 15:00:00,hello,receive
id848,2020-0320 15:00:00,hello,receive
id848,2020-0320 15:00:00,hello,receive
id849,2020-0320 15:00:00,hello,receive
id849,2020-0320 15:00:00,hello,receive
id849,2020-0320 15:00:00,hello,send
id850,2020-0320 15:00:00,hello,receive
id850,2020-0320 15:00:00,hello,send
id850,2020-0320 15:00:00,hello,receive
id850,2020-0320 15:00:00,hello,receive
id851,2020-0320 15:00:00,hello,receive
id852,2020-0320 15:00:00,hello,receive
id852,2020-0320 15:00:00,hello,send
id853,2020-0320 15:00:00,hello,receive
id853,2020-0320 15:00:00,hello,send
id853,2020-0320 15:00:00,hello,send
id854,2020-0320 15:00:00,hello,send
id855,2020-0320 15:00:00,hello,send
id855,2020-0320 15:00:00,hello,send
id855,2020-0320 15:00:00,hello,send
id855,2020-0320 15:00:00,hello,receive
id855,2020-0320 15:00:00,hello,receive
id856,2020-0320 15:00:00,hello,receive
id856,2020-0320 15:00:00,hello,receive
id856,2020-0320 15:00:00,hello,receive
id856,2020-0320 15:00:00,hello,send
id857,2020-0320 15:00:00,hello,receive
id857,2020-0320 15:00:00,hello,receive
id857,2020-0320 15:00:00,hello,send
id857,2020-0320 15:00:00,hello,send
id857,2020-0320 15:00:00,hello,send
id858,2020-0320 15:00:00,hello,receive
id858,2020-0320 15:00:00,hello,send
id858,2020-0320 15:00:00,hello,send
id858,2020-0320 15:00:00,hello,send
id859,2020-0320 15:00:00,hello,receive
id860,2020-0320 15:00:00,hello,send
id860,2020-0320 15:00:00,hello,send
id861,2020-0320 15:00:00,hello,send
id861,2020-0320 15:00:00,hello,send
id861,2020-0320 15:00:00,hello,send
id861,2020-0320 15:00:00,hello,receive
id861,2020-0320 15:00:00,hello,receive
id862,2020-0320 15:00:00,hello,send
id862,2020-0320 15:00:00,hello,send
id863,2020-0320 15:00:00,hello,send
id863,2020-0320 15:00:00,hello,send
id863,2020-0320 15:00:00,hello,receive
id863,2020-0320 15:00:00,hello,receive
id863,2020-0320 15:00:00,hello,receive
id864,2020-0320 15:00:00,hello,send
id864,2020-0320 15:00:00,hello,receive
id864,2020-0320 15:00:00,hello,receive
id864,2020-0320 15:00:00,hello,send
id865,2020-0320 15:00:00,hello,send
id865,2020-0320 15:00:00,hello,send
id866,2020-0320 15:00:00,hello,send
id866,2020-0320 15:00:00,hello,send
id867,2020-0320 15:00:00,hello,receive
id867,2020-0320 15:00:00,hello,receive
id867,2020-0320 15:00:00,hello,receive
id867,2020-0320 15:00:00,hello,receive
id867,2020-0320 15:00:00,hello,send
id868,2020-0320 15:00:00,hello,send
id868,2020-0320 15:00:00,hello,receive
id868,2020-0320 15:00:00,hello,receive
id868,2020-0320 15:00:00,hello,receive
id869,2020-0320 15:00:00,hello,send
id869,2020-0320 15:00:00,hello,send
id869,2020-0320 15:00:00,hello,receive
id869,2020-0320 15:00:00,hello,receive
id869,2020-0320 15:00:00,hello,receive
id870,2020-0320 15:00:00,hello,receive
id870,2020-0320 15:00:00,hello,receive
id871,2020-0320 15:00:00,hello,receive
id871,2020-0320 15:00:00,hello,receive
id872,2020-0320 15:00:00,hello,receive
id872,2020-0320 15:00:00,hello,receive
id873,2020-0320 15:00:00,hello,receive
id873,2020-0320 15:00:00,hello,send
id874,2020-0320 15:00:00,hello,receive
id874,2020-0320 15:00:00,hello,send
id874,2020-0320 15:00:00,hello,send
id875,2020-0320 15:00:00,hello,receive
id876,2020-0320 15:00:00,hello,send
id876,2020-0320 15:00:00,hello,send
id876,2020-0320 15:00:00,hello,send
id876,2020-0320 15:00:00,hello,receive
id876,2020-0320 15:00:00,hello,send
id877,2020-0320 15:00:00,hello,send
id878,2020-0320 15:00:00,hello,send
id878,2020-0320 15:00:00,hello,receive
id878,2020-0320 15:00:00,hello,receive
id878,2020-0320 15:00:00,hello,send
id878,2020-0320 15:00:00,hello,receive
id879,2020-0320 15:00:00,hello,receive
id879,2020-0320 15:00:00,hello,send
id879,2020-0320 15:00:00,hello,send
id880,2020-0320 15:00:00,hello,receive
id880,2020-0320 15:00:00,hello,send
id880,2020-0320 15:00:00,hello,send
id881,2020-0320 15:00:00,hello,receive
id881,2020-0320 15:00:00,hello,send
id881,2020-0320 15:00:00,hello,send
id881,2020-0320 15:00:00,hello,send
id881,2020-0320 15:00:00,hello,receive
id882,2020-0320 15:00:00,hello,receive
id883,2020-0320 15:00:00,hello,send
id884,2020-0320 15:00:00,hello,send
id884,2020-0320 15:00:00,hello,send
id885,2020-0320 15:00:00,hello,receive
id885,2020-0320 15:00:00,hello,receive
id885,2020-0320 15:00:00,hello,send
id885,2020-0320 15:00:00,hello,receive
id885,2020-0320 15:00:00,hello,receive
id886,2020-0320 15:00:00,hello,send
id887,2020-0320 15:00:00,hello,receive
id887,2020-0320 15:00:00,hello,receive
id887,2020-0320 15:00:00,hello,send
id887,2020-0320 15:00:00,hello,receive
id888,2020-0320 15:00:00,hello,receive
id888,2020-0320 15:00:00,hello,send
id888,2020-0320 15:00:00,hello,send
id888,2020-0320 15:00:00,hello,send
id889,2020-0320 15:00:00,hello,receive
id890,2020-0320 15:00:00,hello,receive
id891,2020-0320 15:00:00,hello,send
id891,2020-0320 15:00:00,hello,receive
id891,2020-0320 15:00:00,hello,receive
id891,2020-0320 15:00:00,hello,receive
id892,2020-0320 15:00:00,hello,receive
id892,2020-0320 15:00:00,hello,receive
id893,2020-0320 15:00:00,hello,receive
id893,2020-0320 15:00:00,hello,send
id893,2020-0320 15:00:00,hello,send
id893,2020-0320 15:00:00,hello,send
id893,2020-0320 15:00:00,hello,receive
id894,2020-0320 15:00:00,hello,send
id894,2020-0320 15:00:00,hello,send
id894,2020-0320 15:00:00,hello,send
id894,2020-0320 15:00:00,hello,send
id895,2020-0320 15:00:00,hello,send
id895,2020-0320 15:00:00,hello,receive
id896,2020-0320 15:00:00,hello,receive
id896,2020-0320 15:00:00,hello,receive
id897,2020-0320 15:00:00,hello,receive
id898,2020-0320 15:00:00,hello,receive
id899,2020-0320 15:00:00,hello,receive
id899,2020-0320 15:00:00,hello,receive
id900,2020-0320 15:00:00,hello,receive
id900,2020-0320 15:00:00,hello,receive
id900,2020-0320 15:00:00,hello,send
id901,2020-0320 15:00:00,hello,receive
id901,2020-0320 15:00:00,hello,send
id902,2020-0320 15:00:00,hello,receive
id902,2020-0320 15:00:00,hello,send
id903,2020-0320 15:00:00,hello,send
id904,2020-0320 15:00:00,hello,receive
id905,2020-0320 15:00:00,hello,send
id905,2020-0320 15:00:00,hello,receive
id906,2020-0320 15:00:00,hello,receive
id906,2020-0320 15:00:00,hello,send
id907,2020-0320 15:00:00,hello,send
id907,2020-0320 15:00:00,hello,receive
id907,2020-0320 15:00:00,hello,receive
id907,2020-0320 15:00:00,hello,receive
id907,2020-0320 15:00:00,hello,receive
id908,2020-0320 15:00:00,hello,receive
id908,2020-0320 15:00:00,hello,receive
id908,2020-0320 15:00:00,hello,send
id909,2020-0320 15:00:00,hello,send
id909,2020-0320 15:00:00,hello,receive
id910,2020-0320 15:00:00,hello,receive
id910,2020-0320 15:00:00,hello,send
id911,2020-0320 15:00:00,hello,receive
id911,2020-0320 15:00:00,hello,receive
